id;domain;source_type;source_id;source_url;question_type;difficulty;question;context;expected_answer;scoring_rubric;model_answer;ragas_factual_correctness;ragas_semantic_similarity;ragas_final_score;manual_final_score;manual_comment;model;temperature;latency_sec;created_at;prompt_tokens;completion_tokens;total_tokens;error
rag_question_067;Комус;sapiense;;;;;В каком случаее пользователь получает отказ в доступе при попытке войти в веб-приложение Цены конкурентов?;;Отказ будет в том случае, если пользователь не состоит ни в одной из указанных групп (CompetitorPricesManager или CompetitorPricesViewer).;;"Согласно документации по авторизации в веб-приложении «Цены конкурентов», пользователь получает **отказ в доступе** в следующем случае:

> **Если пользователь не состоит ни в одной из указанных групп Active Directory:**
> - `CompetitorPricesManager` (Менеджер приложения цен конкурентов)
> - `CompetitorPricesViewer` (Пользователь приложения цен конкурентов)

В этом случае пользователю выводится сообщение о том, что **необходимо запросить доступ к одной из групп AD через заявку в IT-сервис**.

---

### Дополнительная информация о ролях:

| Роль | Права доступа |
|------|---------------|
| **CompetitorPricesManager** | Редактирование справочников, управление меппингами, запуск ручного пересчета витрины, просмотр статистики загрузок, просмотр ссылок на отчеты |
| **CompetitorPricesViewer** | Доступ только для просмотра всех справочников и меппингов, просмотр статистики загрузок, просмотр ссылок на отчеты |

---

### Другие ситуации, связанные с доступом:

- **Просроченный JWT-токен** — сервер возвращает ошибку о необходимости повторной авторизации, пользователь направляется на страницу входа
- **Некорректные учетные данные** (логин/пароль Windows AD) — выводится сообщение об ошибке аутентификации";;;;;;;;36.984;2026-06-22T13:01:56;;;;
rag_question_068;Комус;sapiense;;;;;Для каких типов данных SAP BW поддерживается экстракция в Arena Catalog?;;"В настоящий момент поддерживается экстракция метаданных для следующих типов объектов SAP BW:

1. IOBJ инфо-объект
2. ADSO расширенный объект хранения данных
3. RSDS источник данных
4. TRFN трансформации (в качестве Lineage)";;"К сожалению, я не нашел подробную информацию о конкретных типах данных SAP BW, которые поддерживаются для экстракции в Arena Catalog, в доступной базе знаний.

**Что удалось найти:**

В проекте **[Z1115 Инсталляция ADC](/ru/Проектный_опыт/Проекты/1332-2025-z1115-инсталляция-adc)** для клиента **Комус** было реализовано:

- Первое коммерческое внедрение **Arenadata Catalog** компанией Sapiens Solutions
- Первое внедрение **коннекторов SAP BW и SAP HANA в России**
- Настройка коннекторов от Arenadata Catalog: ADB, Oracle, **SAP BW**, SAP HANA

**Известные детали:**

В документе упоминается инцидент, заведенный вендору Arenadata Catalog:
> «Возможность фильтрации по типам объектов в коннекторе SAP BW»

Это подтверждает, что коннектор SAP BW поддерживает работу с различными типами объектов и позволяет их фильтровать, но конкретный перечень типов объектов (InfoCube, DSO, MultiProvider, InfoObject, Characteristic, Key Figure и др.) в доступной документации не указан.

**Рекомендация:**

Для получения точной информации о поддерживаемых типах объектов SAP BW рекомендую:
1. Обратиться к технической документации Arenadata Catalog
2. Связаться с командой проекта Комус (руководитель: [Стулов Александр](/ru/Проектный_опыт/Сотрудники/стулов-александр), администратор: [Швецова Антонина](/ru/Проектный_опыт/Сотрудники/швецова-антонина))
3. Проверить проектную папку: `O:\Project documentation\Комус\Z1115 Инсталляция ADC`";;;;;;;;78.85;2026-06-22T13:03:19;;;;
rag_question_069;Комус;sapiense;;;;;За что отвечает скрипт find_procedures.py?;;"Этот скрипт предназначен для автоматического поиска определений процедур базы данных (MAKE PROCEDURE ... END;) внутри файлов с расширением .pl. Он извлекает ключевую информацию о каждой найденной процедуре и сохраняет её в структурированном виде в Excel-файл.";;"К сожалению, я не нашел информацию о скрипте `find_procedures.py` в базе знаний компании. 

Я выполнил несколько поисковых запросов с разными формулировками, но данный скрипт не упоминается в доступной документации.

Возможные варианты:
- Скрипт может находиться в локальном репозитории проекта и не задокументирован
- Документация по нему еще не добавлена в базу знаний
- Название скрипта может отличаться в документации

Рекомендую:
1. Проверить репозиторий проекта, где используется этот скрипт
2. Посмотреть комментарии в самом файле `find_procedures.py` — обычно назначение скрипта описывается в начале файла
3. Обратиться к коллегам, которые работали с этим кодом

Если у вас есть дополнительная информация о проекте или контексте, где используется этот скрипт, я могу попробовать поискать более точечно.";;;;;;;;25.727;2026-06-22T13:03:50;;;;
rag_question_070;Комус;sapiense;;;;;"В каком случае следует заполнять поле ""Дата обновления записи (БД)""?";;"Поле ""Дата обновления записи (БД)"" заполняется в том случае, если запись была изменена пользователем через веб-интерфейс и проставляется дата изменения записи.";;"К сожалению, я не нашел информацию по вашему запросу в базе знаний.

Поле ""Дата обновления записи (БД)"" может быть специфичным для конкретного проекта или системы. Если вы уточните:
- О каком проекте или клиенте идет речь?
- В какой системе или документации вы встретили это поле?

Я смогу выполнить более точный поиск.";;;;;;;;22.137;2026-06-22T13:04:17;;;;
rag_question_071;Комус;sapiense;;;;;Почему в отчете может быть не видна часть данных, которая есть в витрине в АХД?;;Если хотя бы в одном из атрибутов есть дефолтное значение не присвоенной записи (для конкурента - 351, региона - 99, статуса - 99, типа сопоставления - 99), то такие строки не попадут в отчет, но будут доступны в АХД. Исключением является значение для продавца - 89203.;;"К сожалению, я не нашел в базе знаний конкретного документа, который бы прямо объяснял причины расхождений между отчетом и витриной в АХД.

Однако на основе найденной информации о системах аналитической отчетности, могу выделить **типичные причины**, почему часть данных из витрины может не отображаться в отчете:

## Возможные причины расхождений

### 1. **Права доступа и полномочия**
В документации по аналитическим системам упоминается настройка ролей доступа и объектов полномочий. Данные могут быть ограничены на уровне:
- Роли пользователя
- Профиля доступа (например, ограничения по сети, подразделению, фонду)
- Объектов авторизации

### 2. **Фильтрация данных**
В витринах часто применяются фильтры, которые могут не пробрасываться в отчет:
- Фильтрация по типам объектов
- Ограничения по дате
- Фильтры по текстовым значениям вместо ключей

### 3. **Ограничения витрины**
Витрина может быть ограничена определенными данными (например, в документации упоминается: «ограничена данными сети (ZS4NDFLG = 'X')»)

### 4. **Технические нюансы**
- Проблемы с рендерингом данных в чартах
- Ошибки при работе слайдеров и фильтров
- Проблемы коннекторов (не отображаются детали CV, не пробрасываются ограничения)

## Рекомендация

Для точного определения причины в вашем случае рекомендую:
1. Проверить права доступа пользователя в системе
2. Сверить фильтры, примененные в отчете и витрине
3. Проверить настройки коннектора между витриной и отчетом
4. Обратиться к администратору аналитической системы через систему учета заявок (S1)

Если у вас есть доступ к конкретной документации по проекту АХД, могу помочь найти более детальную информацию.";;;;;;;;45.762;2026-06-22T13:05:08;;;;
rag_question_072;Комус;sapiense;;;;;Как происходит обновление витрины mp_analytics.mp_sales_forecast?;;" Механизм обновления витрины настроен через Airflow. Один раз в день происходит проверка актуальности версии плана в  (предположительно)
 витрине. Сравнение идет с последней не тестовой версией из таблицы mp_analytics.mp_forecast. Если последняя версия плана не совпадает с 
текущей в таблице, происходит обновление тех записей, по которым доступна новая версия плана.";;"## Обновление витрины mp_analytics.mp_sales_forecast

Нашёл информацию в документации проекта Комус/Marketplace. Вот как происходит обновление:

### Механизм обновления

Обновление витрины настроено через **Airflow**:

1. **Периодичность**: Один раз в день происходит проверка актуальности версии плана в витрине
2. **Сравнение**: Система сравнивает текущую версию в витрине с последней **не тестовой** версией из таблицы-источника `mp_analytics.mp_forecast`
3. **Обновление**: Если последняя версия плана не совпадает с текущей в таблице, происходит обновление тех записей, по которым доступна новая версия плана

### Источник данных

Источник всех версий плана — таблица **`mp_analytics.mp_forecast`**

### Структура витрины

| Поле | Тип | Описание |
|------|-----|----------|
| plan_date | varchar(15) | Год и месяц плана в формате 'yyyy_mm' |
| marketplace | int4 | ID маркетплейса |
| ts_code | varchar(15) | ID товарного рынка |
| value_rub | float8 | План продаж в рублях |
| version | varchar(55) | Версия плана продаж |

### Логика выбора актуальной версии

Скрипт выбирает последнюю версию плана по следующим критериям:
- Фильтрует тестовые версии (исключает версии с пометкой вроде `'2024_2.468_kulikova v1'`)
- Берет максимальную дату из поля version (формат YYYY_Mon)
- Берет максимальный номер версии среди записей с этой датой
- Отбирает только записи где `value_rub IS NOT NULL`

### SQL-скрипт обновления

Обновление происходит через представление, которое выбирает последнюю версию плана с использованием CTE (Common Table Expressions) `last_date` и `last_version` для определения актуальной версии, с джойном к справочнику маркетплейсов `mp_analytics.mp_marketplace_m`.

---

📄 **Источник**: Документация проекта Комус/TK Marketplace, раздел ""S4 Приложение А. Изменения в модели данных""";;;;;;;;27.761;2026-06-22T13:05:41;;;;
rag_question_073;Комус;sapiense;;;;;Зачем осуществлять архивирование партицированных холодных таблиц?;;"Архивация используется для освобождения памяти в АХД. Некоторые таблицы в АХД весят очень много, являются неизменными, а также не используются в 
рассчетах. Такие данные называем холодными. Холодные данные можно архивировать.";;"## Зачем осуществлять архивирование партицированных холодных таблиц?

На основе документации по архивированию таблиц АХД в S3, вот основные причины:

### 1. **Оптимизация производительности системы**
- Данные старше определённого периода (например, 2 месяцев) **очень редко используются для анализа**
- Хранение больших объёмов «холодных» данных в активной базе замедляет работу системы
- После архивации основная БД работает только с актуальными данными

### 2. **Экономия ресурсов хранения**
- Партиции могут занимать значительный объём (в примере — **~200 ГБ на партицию**, 3.5-5 млрд строк)
- Архивирование в S3 с использованием формата **Parquet + сжатие gzip** существенно уменьшает занимаемое место
- S3 — более дешёвое хранилище по сравнению с основной СУБД

### 3. **Сохранение исторических данных**
- Данные **не удаляются**, а перемещаются в архив
- При необходимости их можно прочитать через внешние таблицы (read_connect_string)
- Возможность сравнения архивированных данных с физическими копиями перед удалением

### 4. **Управление жизненным циклом данных**
- Параметр `period_of_physical_live_in_month` позволяет гибко настраивать, сколько месяцев данные хранятся физически в БД
- Автоматизация процесса через DAG-задачи (fw.chains)

### 5. **Критерии «холодной» таблицы**
Таблица подходит для архивирования, если:
- ✅ Партицирована (по месяцам/дням)
- ✅ Данные на старых периодах **неизменяются**
- ✅ Данные редко используются для анализа
- ✅ Большой объём данных на партицию

---

**Контакт по вопросам архивирования в S3:** [@danso1o](https://t.me/danso1o) (Соловьев Даниил Валерьевич)";;;;;;;;32.387;2026-06-22T13:06:18;;;;
rag_question_074;Комус;sapiense;;;;;Какую задачу выполняет функция GreenPlum hybris.updvisits?;;Данная функция отвечает за обновление полей склейки неавторизованных пользователей на исторической глубине (object_id = 568).;;"К сожалению, я не нашел информацию о функции `GreenPlum hybris.updvisits` в базе знаний компании.

Я выполнил несколько поисковых запросов по документации и проектам, связанным с GreenPlum и Hybris, но конкретное описание этой процедуры/функции не обнаружено.

**Что известно из найденных документов:**
- В компании есть проекты с использованием GreenPlum и Hybris (например, проекты для клиентов М.видео, Комус)
- В рамках этих проектов разрабатывались SQL-процедуры и ETL-пайплайны
- Упоминается работа с данными посещений (visits) в контексте веб-аналитики

**Рекомендация:**
Для получения точной информации о функции `hybris.updvisits` рекомендую:
1. Обратиться к документации по проекту, где используется эта функция
2. Запросить информацию у команды, работающей с GreenPlum (например, сотрудники из проектов 739, 939, 1078)
3. Проверить исходный код процедуры непосредственно в базе GreenPlum

Если у вас есть дополнительный контекст (название проекта, клиент, документация), я могу выполнить более точный поиск.";;;;;;;;30.696;2026-06-22T13:06:54;;;;
rag_question_075;Комус;sapiense;;;;;В каких случаях стоит применять загрузку через pxf?;;"Загрузка данные через PXF (etl.objects.load_method = 'PXF') применяется в случаях, когда необходимо загрузить данные из внешнего источника в 
приемник как есть, без преобразований.";;"На основе документации по загрузке данных в АХД, **загрузку через PXF** стоит применять в следующих случаях:

## ✅ Когда использовать PXF:

1. **Для параллельной загрузки больших объемов данных**
   - PXF использует утилиту для параллельной загрузки данных из системы-источника
   - В отличие от dblink, который нагружает мастер-ноду кластера, PXF лучше подходит для широких таблиц с большим объемом данных

2. **При необходимости распараллеливания запросов**
   - PXF поддерживает партиционирование, позволяющее распараллеливать запросы к внешней базе
   - В строке подключения можно указать параметры партиционирования: `PARTITION_BY`, `RANGE`, `INTERVAL`

3. **Для загрузки из внешних систем через JDBC**
   - PXF работает через JDBC-драйверы (например, PostgreSQL)
   - Пример строки подключения:
   ```
   PROFILE=Jdbc&DB_DRIVER=org.postgresql.Driver&DB_URL=jdbc:postgresql://10.196.0.19:5432/ADWH&USER=etl_prod&PASS=...&PARTITION_BY=createdts_date&RANGE=$load_from:$load_to&INTERVAL=1 month
   ```

## ⚠️ Важные ограничения и рекомендации:

| Аспект | Описание |
|--------|----------|
| **Безопасность** | Существенный недостаток — открытое хранение логина/пароля в строке подключения. Рекомендуется настроить конфигурацию для сервера |
| **Сессии в источнике** | Большое число PXF-партиций приводит к открытию большого количества новых сессий в базе-источнике |
| **Настройка** | При отсутствии преднастроенной конфигурации PXF для удаленного сервера потребуется настроить строку подключения `connect_string` |

## 📊 Сравнение с dblink:

- **dblink** — не рекомендуется для большого объема данных широких таблиц (нагружает мастер-ноду)
- **PXF** — предпочтительнее для объемных загрузок благодаря параллелизму

Принцип загрузки через PXF не отличается от типовых загрузок из других внешних систем и использует функционал ETL-фреймворка.";;;;;;;;28.251;2026-06-22T13:07:27;;;;
rag_question_076;Комус;sapiense;;;;;"Для чего используется веб приложение ""Контроль качества фотографий товаров""?";;"Веб приложение ""Контроль качества фотографий товаров"" предназначено для автоматизированного формирования отчётов по ошибкам в 
фотографиях:

А) ""На входе"" - для проверки фото перед загрузкой в систему.
Б) ""Товаров с сайте"" - для проверки фото уже загруженных в систему.";;"Веб-приложение **«Контроль качества фотографий товаров»** предназначено для **автоматизированного формирования отчётов по ошибкам в фотографиях** товаров.

## Основные направления работы:

### 1️⃣ Контроль качества фотографий «на входе»
Сервис для превентивного контроля качества фотографий **перед загрузкой в систему**. Позволяет:
- Сформировать отчёт по контролю качества фотографий (файлам), расположенным в директории на локальном компьютере
- Провести визуальный контроль качества фотографий
- Загрузить фотографии с локального компьютера или с диска P

### 2️⃣ Контроль качества товаров с сайта
Предназначен для контроля качества фотографий товаров, **уже загруженных в систему**. Позволяет:
- Сформировать отчёт по выборке товаров с артикулами, указанными в таблице Excel

## Как работает:

1. **Загрузка данных** — перетаскивание фотографий или файла с артикулами (.xlsx)
2. **Визуальный контроль** — просмотр оригинала и преобразованной версии изображения
3. **Формирование отчёта** — выбор email-получателей и генерация отчёта
4. **Получение результата** — отчёт отправляется на указанные электронные почты

## Важно:
⚠️ Приложение находится на этапе **тестирования и доработки**. Интерфейс может отличаться от описания.

📧 Для вопросов и предложений: **ml_support@komus.net** (в теме письма указывать «Контроль качества фотографий»)

🔗 Доступ по ссылке: **http://10.196.0.56:8504/**";;;;;;;;22.069;2026-06-22T13:07:54;;;;
rag_question_077;Комус;sapiense;;;;;Когда осуществляется  запуск процедуры расчета клатеризации пользователей и сохранения результатов?;;"Запуск осуществляется по расписанию 
по понедельникам в 08:10 МСК";;"Запуск процедуры расчета кластеризации пользователей и сохранения результатов (DAG **job_load_cluster_users**) осуществляется **по расписанию — по понедельникам в 08:10 МСК**.

### Детали реализации

Процедура разделена на две группы задач:

**1. Группа PRE_CLUSTER_USERS** (3 процедуры, запускаются параллельно):
- `cluster_fiz.py` — расчет кластеров для физических лиц
- `cluster_yur.py` — расчет кластеров для юридических лиц
- `cluster_emp.py` — расчет кластеров для сотрудников

Результаты сохраняются:
- В стейджинговые таблицы: `stg_hybris.load_cluster_params` и `stg_hybris.load_cluster_users_fiz/yur/emp`
- В файлы на сервере AirFlow:
  - `/var/lib/airflow/files/cluster_users/cluster_users_fiz.csv`
  - `/var/lib/airflow/files/cluster_users/cluster_users_yur.csv`
  - `/var/lib/airflow/files/cluster_users/cluster_users_emp.csv`

**2. Группа CLUSTER_USERS** (2 процедуры, запускаются параллельно):
- Загрузка данных из стейджинговых таблиц в целевые:
  - `stg_hybris.load_cluster_params` → `hybris.cluster_params`
  - `stg_hybris.load_cluster_users` → `hybris.cluster_users`

![Схема загрузки кластеров пользователей](https://ai.sapiens.solutions/public/images/Project%20documentation/Комус/SWAN/ТК%20SWAN/03%20Инструкции%20и%20руководства/Кластеризация%20клиентов%20eCRM.pdf/0.png)";;;;;;;;35.754;2026-06-22T13:08:35;;;;
rag_question_078;Комус;sapiense;;;;;Какой из концептов заданий по загрузке данных в АХД был в итоге выбран? Одна таблица - одно задание,  одна таблица - одно задание + управляющий поток или один поток для загрузки всего?  ;;После обсуждений подходов было решено пойти путем организации одного большого задания на весь домен загружаемых данных;;"На основе изученной документации по проекту Комус/SWAN (АХД), могу предоставить информацию о выбранной концепции загрузки данных.

## Выбранная концепция: **Один поток для загрузки всего (с группировкой по этапам)**

В документации реализован подход с **единым основным DAG (job_load_hybris_all)**, который автоматически генерирует последовательность загрузки данных на основании настроек в таблицах фреймворка `fw.objects`.

### Как это работает:

1. **Основное задание `job_load_hybris_all`** включает несколько блоков/групп загрузок:
   - `src_hybris` — загрузка данных из Hybris в схему src_hybris
   - `pre_kdw` — предварительная проверка загрузок в KDW
   - `src_kdw` — загрузка данных из базы KDW
   - `adwh_nodep` — загрузка данных без зависимостей
   - `adwh_dep` — загрузка данных с зависимостями

2. **Для каждого объекта** (таблицы) в таблице `fw.objects` генерируется набор тасков в зависимости от `load_method`:
   - `pxf` — загрузка через PXF из внешней системы
   - `function` — запуск SQL-функции в АХД

3. **Группировка через `load_group`** — объекты попадают в соответствующий блок основного DAG на основании поля `fw.objects.load_group`

4. **Дополнительно существует `single_object_dag`** — для разовой загрузки одного объекта вне регламента (через переменную `single_object_id`)

### Преимущества выбранного подхода:

- Централизованное управление всеми загрузками
- Автоматическая генерация тасков на основе метаданных
- Возможность отслеживания зависимостей между таблицами
- Гибкость добавления новых объектов без изменения DAG

![Схема DAG job_load_hybris_all](https://ai.sapiens.solutions/public/images/Project%20documentation/Комус/SWAN/ТК%20SWAN/03%20Инструкции%20и%20руководства/Реализация%20заданий%20%28DAGs%29%20в%20Airflow.pdf/2.png)";;;;;;;;160.573;2026-06-22T13:11:21;;;;
rag_question_079;Комус;sapiense;;;;;На что стоит обращать внимание при анализе запроса при помощи explain и explain analyze?;;"При анализе запросов стоит обратить внимание на следующие пункты:

1. Количество slice-в, чем меньше тем лучше, в идеале два (1 и 0)
2. Motion-операции: Redistribute и BroadCast, чем меньше тем лучше, в идеале 0
3. Типы join-в, в идеале Hash Join, в случае наличия NestedLoop/Merge проверять запрос, стремиться к Hash
4. Сортировки SORT/Группировки HashAggregate - по ситуации, второе предпочтительнее
5. Оптимизатор Optimizer, как правило GPORCA лучше, но не всегда может использован
6. Операции с максимальным cost/rows
7. В случае обращения к партиционированным таблицам, стараться получить отсечение партиций (elimination)
8. Избегать конструкций вида not in ()";;"Это отличный вопрос по оптимизации запросов в PostgreSQL! Вот на что стоит обращать внимание при использовании `EXPLAIN` и `EXPLAIN ANALYZE`:

## Ключевые метрики для анализа

### 1. **Стоимость операций (Cost)**
- `cost=0.00..123.45` — диапазон от старта до завершения операции
- Первая цифра — стоимость запуска, вторая — общая стоимость
- Сравнивайте относительные значения между разными планами

### 2. **Время выполнения (Actual Time)**
- Доступно только в `EXPLAIN ANALYZE`
- `actual time=0.050..1.234` — реальное время в миллисекундах
- Сравнивайте с оценочной стоимостью — большие расхождения указывают на устаревшую статистику

### 3. **Количество строк (Rows)**
- `rows=1000` — оценочное количество строк (в EXPLAIN)
- `actual rows=950` — фактическое количество (в EXPLAIN ANALYZE)
- Большие расхождения → нужен `ANALYZE` для обновления статистики

### 4. **Типы сканирований**

| Тип | Когда хорошо | Когда плохо |
|-----|-------------|-------------|
| **Seq Scan** | Малые таблицы, большой % строк | Большие таблицы, малый % строк |
| **Index Scan** | Выборка небольшого диапазона | — |
| **Index Only Scan** | ⭐ Идеально, если все данные в индексе | — |
| **Bitmap Heap Scan** | Несколько условий OR/AND | Может быть медленным при большом объеме |

### 5. **Операции соединения (Join)**

- **Nested Loop** — хорошо для малых наборов данных
- **Hash Join** — хорошо для больших наборов, требует памяти
- **Merge Join** — хорошо для предварительно отсортированных данных

### 6. **Сортировка и агрегация**
- `Sort Method: quicksort` или `external merge` (на диске — плохо!)
- `HashAggregate` vs `GroupAggregate` — первый обычно быстрее

### 7. **Работа с памятью**
- `Buffers: shared hit=100 read=5` — количество обращений к буферу
- Много `read` → недостаток памяти или отсутствие индексов

## Практические советы

✅ **Всегда используйте `EXPLAIN (ANALYZE, BUFFERS)`** для полной картины

✅ **Запускайте несколько раз** — первый запуск может быть медленнее из-за кэширования

✅ **Обращайте внимание на узкие места** — операции с наибольшей стоимостью/временем

✅ **Проверяйте актуальность статистики** — расхождение `rows` и `actual rows` > 10x требует `ANALYZE`

✅ **Смотрите на `Planning Time`** — долгое планирование может указывать на сложность запроса

## Пример анализа

```sql
EXPLAIN (ANALYZE, BUFFERS) 
SELECT * FROM orders WHERE customer_id = 123;
```

На что смотреть:
1. Используется ли индекс по `customer_id`?
2. Сколько строк оценено vs фактически найдено?
3. Сколько буферов прочитано с диска?
4. Общее время выполнения?

Нужна помощь с анализом конкретного запроса или документации по базам данных в компании?";;;;;;;;19.261;2026-06-22T13:11:45;;;;
rag_question_080;Комус;sapiense;;;;;Что делает функция  fw.f_create_date_partitions?;;" Функция создает в указанной таблице p_table_name новую партицию за дату, указанную в параметре p_partition_value. Если партиция есть - 
новая не создается. Обязательно наличие партиции по умолчанию в целевой таблице.";;"Функция **`fw.f_create_date_partitions`** предназначена для **создания новых партиций в таблице по дате**.

## Описание

Функция создает в указанной таблице новую партицию за дату, указанную в параметре. Если партиция для этой даты уже существует — новая не создается.

> ⚠️ **Важно:** Обязательно наличие партиции по умолчанию в целевой таблице!

## Параметры функции

```sql
fw.f_create_date_partitions(p_table_name text, p_partition_value timestamp)
```

| Параметр | Тип | Описание |
|----------|-----|----------|
| `p_table_name` | text | Имя таблицы со схемой (обязательный) |
| `p_partition_value` | timestamp | Дата, для которой необходимо создать партицию (обязательный) |

**Выходной параметр:** отсутствует

## Пример вызова

```sql
select fw.f_create_date_partitions(
    p_table_name := 'src_hybris.carts',
    p_partition_value := '2022-01-01'::timestamp
)
```

## Где используется

Эта функция является частью **ETL-фреймворка (схема fw)** и используется для управления партиционированием таблиц при загрузке данных. Она обеспечивает автоматическое создание партиций по мере необходимости, что важно для поддержания производительности при работе с большими объемами данных.

📄 *Источник: `/Project documentation/Комус/SWAN/ТК SWAN/01 Архитектура и настройки/02 Архитектура АХД/Функции etl-фреймворка (схема fw).pdf`*";;;;;;;;30.324;2026-06-22T13:12:20;;;;
rag_question_081;Комус;sapiense;;;;;Зачем нужно использовать автоматизированный сервис контроля качества фотографий товара? В чем его выгода?;;"Такой подход позволит существенно сократить ручной труд по проверке фотографий и
изображений, а также даст возможность специалистам сконцентрироваться на
работе только с проблемным контентом.";;"## Преимущества автоматизированного сервиса контроля качества фотографий товара

На основе документации проекта Комус/SWAN, автоматизированный сервис контроля качества фотографий решает следующие задачи и приносит следующую выгоду:

### 🎯 Основное назначение

Сервис предназначен для **автоматизированного формирования отчётов по ошибкам в фотографиях** товаров с использованием ИИ-алгоритмов.

### ✅ Ключевые выгоды

| Преимущество | Описание |
|-------------|----------|
| **Превентивный контроль** | Проверка качества фотографий «на входе» — **перед загрузкой в систему**, что предотвращает публикацию некачественного контента |
| **Автоматизация процессов** | Исключает необходимость ручного просмотра каждой фотографии, экономит время сотрудников |
| **Два режима работы** | 1. Контроль новых фотографий с локального компьютера/диска<br>2. Контроль уже загруженных товаров по списку артикулов (Excel) |
| **Визуальный контроль** | Возможность сравнения оригинала и преобразованной версии изображения для принятия решений |
| **Отчётность** | Автоматическая генерация отчётов с отправкой на email указанным получателям |

### 📊 Как это работает

```
Фото от партнёра → Автоматическая проверка качества → Отчёт с ошибками → Ретушер (при необходимости) → Загрузка в систему
```

### 💼 Бизнес-эффект

Согласно документации проекта, внедрение ML-продуктов (включая контроль качества фото) способствует:
- **Повышению качества данных** в интернет-магазине
- **Оптимизации бизнес-процессов** обработки контента
- **Снижению количества ошибок** при публикации товаров

### 🔧 Технические возможности

- Загрузка фотографий через Drag & Drop или указание пути к папке
- Проверка по списку артикулов из Excel-файла
- Настройка рассылки отчётов на email
- Форма обратной связи для сообщений об ошибках/предложений

---

**Контакт для поддержки сервиса:** ml_support@komus.net

Этот сервис является частью ML-развития проекта Комус и демонстрирует практическое применение ИИ для улучшения качества контента в ритейле.";;;;;;;;49.382;2026-06-22T13:13:15;;;;
